1,25903,1457.0
2,47117,5481.0
3,15628,415.0
4,17983,1447.0
5,29481,796.0
6,12298,772.0
7,13472,-1.0
8,1336,5.0
9,6666,11.0
10,6098,216.0
11,22388,1873.0
12,2937,-1.0
13,16993,207.0
14,2964,20.0
15,594,21.0
16,16422,409.0
17,1902,32.0
18,9409,55.0
19,16843,782.0
20,3347,0.0
21,9805,143.0
22,2019,66.0
23,7372,172.0
24,1950,106.0
25,3200,106.0
26,1045,10.0
27,25776,2268.0
28,192,0.0
29,22212,2664.0
30,8042,502.0
31,4513,198.0
32,1182,15.0
33,209,6.0
34,1125,0.0
35,7974,866.0
36,1609,0.0
37,3108,0.0
38,8444,561.0
39,918,54.0
40,20319,194.0
41,299,0.0
42,4568,0.0
43,12291,99.0
44,2282,87.0
45,26084,2647.0
46,2918,-1.0
47,8548,292.0
48,14712,1213.0
49,0,0.0
50,87,0.0
51,7295,-1.0
52,30,0.0
53,0,0.0
54,3334,13.0
